agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2022,46896420,14284000,reappropriation,10,23,2024-25,"28 46,896,420 ....................................... (re. $14,284,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21832|2022|46896420
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2022,20871680,9482000,reappropriation,10,29,2024-25,"30 20,871,680 ........................................ (re. $9,482,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2022|20871680
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2022,15816390,5484000,reappropriation,10,31,2024-25,"32 (21835) ... 15,816,390 ............................ (re. $5,484,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21835|2022|15816390
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2022,7920000,4865000,reappropriation,11,1,2024-25,"2 7,920,000 ......................................... (re. $4,865,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55913|2022|7920000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2022,368000,290000,reappropriation,11,3,2024-25,"5 school year (21785) ... 368,000 ..................... (re. $290,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2022|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2022,2000000,1019000,reappropriation,11,6,2024-25,"8 (23344) ... 2,000,000 ............................. (re. $1,019,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23344|2022|2000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2021,18361860,5757000,reappropriation,11,20,2024-25,"26 18,361,860 ........................................ (re. $5,757,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21830|2021|18361860
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2021,35526920,2522000,reappropriation,11,27,2024-25,"32 35,526,920 ........................................ (re. $2,522,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21832|2021|35526920
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2021,15811180,890000,reappropriation,11,33,2024-25,"34 15,811,180 .......................................... (re. $890,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2021|15811180
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2021,11981890,567000,reappropriation,11,35,2024-25,"36 (21835) ... 11,981,890 .............................. (re. $567,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21835|2021|11981890
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2021,6000000,767000,reappropriation,12,1,2024-25,"7 6,000,000 ........................................... (re. $767,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55913|2021|6000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2021,184000,50000,reappropriation,12,8,2024-25,"10 school year (21785) ... 184,000 ...................... (re. $50,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2021|184000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2021,2000000,138000,reappropriation,12,11,2024-25,"13 (23344) ... 2,000,000 ............................... (re. $138,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23344|2021|2000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2020,18361860,858000,reappropriation,12,16,2024-25,"23 18,361,860 .......................................... (re. $858,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21830|2020|18361860
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21831,2020,35129000,1757000,reappropriation,12,24,2024-25,"28 35,129,000 ........................................ (re. $1,757,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21831|2020|35129000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2020,35526920,476000,reappropriation,12,29,2024-25,"34 35,526,920 .......................................... (re. $476,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21832|2020|35526920
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2020,15811180,550000,reappropriation,12,35,2024-25,"36 15,811,180 .......................................... (re. $550,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2020|15811180
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2020,11981890,654000,reappropriation,12,37,2024-25,"38 (21835) ... 11,981,890 .............................. (re. $654,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21835|2020|11981890
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21837,2020,450000,450000,reappropriation,12,39,2024-25,"40 450,000 ............................................. (re. $450,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21837|2020|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2020,6000000,445000,reappropriation,13,1,2024-25,"10 6,000,000 ........................................... (re. $445,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55913|2020|6000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2020,368000,256000,reappropriation,13,11,2024-25,"13 school year (21785) ... 368,000 ..................... (re. $256,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2020|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2019,15301860,2248000,reappropriation,13,14,2024-25,"20 15,301,860 ........................................ (re. $2,248,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21830|2019|15301860
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2019,13176180,1002000,reappropriation,13,21,2024-25,"22 13,176,180 ........................................ (re. $1,002,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2019|13176180
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2019,9984890,1154000,reappropriation,13,23,2024-25,"24 (21835) ... 9,984,890 ............................. (re. $1,154,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21835|2019|9984890
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21837,2019,450000,450000,reappropriation,13,25,2024-25,"26 450,000 ............................................. (re. $450,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21837|2019|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2019,1500000,24000,reappropriation,13,27,2024-25,"47 1,500,000 ............................................ (re. $24,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55913|2019|1500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2019,368000,178000,reappropriation,13,48,2024-25,"50 school year (21785) ... 368,000 ..................... (re. $178,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2019|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2019,29605920,2360000,reappropriation,14,1,2024-25,"8 29,605,920 ........................................ (re. $2,360,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21832|2019|29605920
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2018,15301860,346000,reappropriation,14,9,2024-25,"15 amount appropriated herein (21830) ... 15,301,860 ... (re. $346,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21830|2018|15301860
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2018,29605920,512000,reappropriation,14,16,2024-25,"20 29,605,920 .......................................... (re. $512,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21832|2018|29605920
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2018,13176180,610000,reappropriation,14,21,2024-25,"22 13,176,180 .......................................... (re. $610,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2018|13176180
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2018,9984890,266000,reappropriation,14,23,2024-25,"24 (21835) ... 9,984,890 ............................... (re. $266,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21835|2018|9984890
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2018,1500000,20000,reappropriation,14,25,2024-25,"39 1,500,000 ............................................ (re. $20,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55913|2018|1500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2018,368000,102000,reappropriation,14,40,2024-25,"42 school year (21785) ... 368,000 ..................... (re. $102,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2018|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2017,15301860,363000,reappropriation,14,43,2024-25,"50 15,301,860 .......................................... (re. $363,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21830|2017|15301860
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2017,29605920,818000,reappropriation,15,1,2024-25,"5 29,605,920 .......................................... (re. $818,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21832|2017|29605920
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2017,13176180,224000,reappropriation,15,6,2024-25,"7 13,176,180 .......................................... (re. $224,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2017|13176180
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2017,9984890,302000,reappropriation,15,8,2024-25,"9 (21835) ... 9,984,890 ............................... (re. $302,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21835|2017|9984890
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21837,2017,450000,402000,reappropriation,15,10,2024-25,"11 450,000 ............................................. (re. $402,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21837|2017|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2017,1500000,102000,reappropriation,15,12,2024-25,"20 1,500,000 ........................................... (re. $102,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55913|2017|1500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2016,15301860,211000,reappropriation,15,21,2024-25,"27 15,301,860 .......................................... (re. $211,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21830|2016|15301860
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2016,29605920,201000,reappropriation,15,28,2024-25,"32 29,605,920 .......................................... (re. $201,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21832|2016|29605920
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2016,13176180,72000,reappropriation,15,33,2024-25,"34 13,176,180 ........................................... (re. $72,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2016|13176180
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2016,9984890,421000,reappropriation,15,35,2024-25,"36 (21835) ... 9,984,890 ............................... (re. $421,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21835|2016|9984890
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21837,2016,450000,29000,reappropriation,15,37,2024-25,"38 450,000 .............................................. (re. $29,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21837|2016|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2016,1500000,43000,reappropriation,15,39,2024-25,"47 1,500,000 ............................................ (re. $43,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55913|2016|1500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2016,368000,128000,reappropriation,15,48,2024-25,"50 school year (21785) ... 368,000 ..................... (re. $128,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2016|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21834,2015,11845180,161000,reappropriation,16,1,2024-25,"4 11,845,180 .......................................... (re. $161,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21834|2015|11845180
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21785,2015,368000,165000,reappropriation,16,5,2024-25,"7 school year (21785) ... 368,000 ..................... (re. $165,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2015|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21830,2014,12918260,31000,reappropriation,16,8,2024-25,"13 amount appropriated herein (21830) ... 12,918,260 .... (re. $31,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21830|2014|12918260
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21785,2014,368000,111000,reappropriation,16,14,2024-25,"16 school year (21785) ... 368,000 ..................... (re. $111,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21785|2014|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23419,2023,5000000,5000000,reappropriation,16,20,2024-25,"30 priation (23419) ... 5,000,000 .................... (re. $5,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23419|2023|5000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23346,2023,2000000,2000000,reappropriation,17,1,2024-25,"3 2,000,000 ......................................... (re. $2,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23346|2023|2000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,56043,2023,12000000,12000000,reappropriation,17,4,2024-25,"5 ... 12,000,000 ................................... (re. $12,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56043|2023|12000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55949,2023,225000,225000,reappropriation,17,6,2024-25,"7 (55949) ... 225,000 ................................. (re. $225,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55949|2023|225000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23387,2023,25000000,25000000,reappropriation,17,8,2024-25,"25 25,000,000 ....................................... (re. $25,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23387|2023|25000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23375,2023,10000000,10000000,reappropriation,18,7,2024-25,"16 school year (23375) ... 10,000,000 ............... (re. $10,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23375|2023|10000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55907,2023,185000000,65219000,reappropriation,18,17,2024-25,"20 education law (55907) ... 185,000,000 ............ (re. $65,219,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55907|2023|185000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55971,2023,100000000,3529000,reappropriation,18,21,2024-25,"23 the education law (55971) ... 100,000,000 ......... (re. $3,529,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55971|2023|100000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23306,2023,197113000,196721000,reappropriation,22,1,2024-25,"13 (23306) ... 197,113,000 ......................... (re. $196,721,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23306|2023|197113000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55962,2023,1200000,1200000,reappropriation,23,1,2024-25,"8 (55962) ... 1,200,000 ............................. (re. $1,200,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55962|2023|1200000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55928,2023,18000000,17444000,reappropriation,23,9,2024-25,"12 purposes (55928) ... 18,000,000 .................. (re. $17,444,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55928|2023|18000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21763,2023,1303000,1303000,reappropriation,23,13,2024-25,"20 (21763) ... 1,303,000 ............................. (re. $1,303,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21763|2023|1303000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55985,2023,6418000,6072000,reappropriation,23,21,2024-25,"23 2022-23 school year (55985) ... 6,418,000 ......... (re. $6,072,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55985|2023|6418000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23445,2023,14974000,9812000,reappropriation,23,24,2024-25,"27 14,974,000 ........................................ (re. $9,812,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23445|2023|14974000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21764,2023,89000,89000,reappropriation,23,28,2024-25,"29 year (21764) ... 89,000 .............................. (re. $89,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21764|2023|89000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21702,2023,169000000,151986000,reappropriation,24,1,2024-25,"3 169,000,000 ..................................... (re. $151,986,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21702|2023|169000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55986,2023,10000000,10000000,reappropriation,24,4,2024-25,"17 after April 1, 2024 (55986) ... 10,000,000 ....... (re. $10,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55986|2023|10000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23316,2023,2300000,2300000,reappropriation,24,18,2024-25,"20 (23316) ... 2,300,000 ............................. (re. $2,300,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23316|2023|2300000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21769,2023,115652000,115652000,reappropriation,24,21,2024-25,"34 2024 (21769) ... 115,652,000 .................... (re. $115,652,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21769|2023|115652000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21770,2023,77476000,77476000,reappropriation,24,35,2024-25,"44 77,476,000 ....................................... (re. $77,476,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21770|2023|77476000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23384,2023,1900000,1900000,reappropriation,24,45,2024-25,"47 (23384) ... 1,900,000 ............................. (re. $1,900,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23384|2023|1900000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21771,2023,922000,922000,reappropriation,24,48,2024-25,"50 director of the budget (21771) ... 922,000 .......... (re. $922,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21771|2023|922000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,55964,2023,70000000,70000000,reappropriation,24,51,2024-25,"52 (55964) ... 70,000,000 ........................... (re. $70,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55964|2023|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55964,2023,3000000,3000000,reappropriation,25,1,2024-25,"2 programs (55964) ... 3,000,000 .................... (re. $3,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55964|2023|3000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21705,2023,93700000,61281000,reappropriation,25,3,2024-25,"31 (21705) ... 93,700,000 ........................... (re. $61,281,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21705|2023|93700000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21707,2023,367500000,251200000,reappropriation,26,1,2024-25,"9 (21707) ... 367,500,000 ......................... (re. $251,200,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21707|2023|367500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21706,2023,1035000000,158990000,reappropriation,26,10,2024-25,"26 (21706) ... 1,035,000,000 ....................... (re. $158,990,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21706|2023|1035000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55938,2023,17180000,17180000,reappropriation,26,27,2024-25,"45 ... 17,180,000 ................................... (re. $17,180,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55938|2023|17180000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21774,2023,466000,466000,reappropriation,26,46,2024-25,"50 466,000 ............................................. (re. $466,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21774|2023|466000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21775,2023,691000,691000,reappropriation,27,1,2024-25,"10 (21775) ... 691,000 ................................. (re. $691,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21775|2023|691000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21776,2023,24344000,24257000,reappropriation,27,11,2024-25,"17 (21776) ... 24,344,000 ........................... (re. $24,257,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21776|2023|24344000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21781,2023,932000,823000,reappropriation,27,18,2024-25,"35 932,000 ............................................. (re. $823,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21781|2023|932000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21778,2023,894000,894000,reappropriation,27,36,2024-25,"38 894,000 ............................................. (re. $894,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21778|2023|894000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21779,2023,1382000,1267000,reappropriation,27,39,2024-25,"43 (21779) ... 1,382,000 ............................. (re. $1,267,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21779|2023|1382000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55939,2023,461000,461000,reappropriation,27,44,2024-25,"46 461,000 ............................................. (re. $461,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55939|2023|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21800,2023,350000,263000,reappropriation,27,47,2024-25,"49 education program (21800) ... 350,000 ............... (re. $263,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21800|2023|350000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21782,2023,1240000,1240000,reappropriation,27,50,2024-25,"52 1,240,000 ......................................... (re. $1,240,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21782|2023|1240000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21792,2023,500000,500000,reappropriation,28,1,2024-25,"3 (21792) ... 500,000 ................................. (re. $500,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21792|2023|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21833,2023,800000,800000,reappropriation,28,4,2024-25,"9 800,000 ............................................. (re. $800,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21833|2023|800000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21784,2023,3049000,785000,reappropriation,28,10,2024-25,"11 school year (21784) ... 3,049,000 ................... (re. $785,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21784|2023|3049000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21801,2023,11500000,7910000,reappropriation,28,12,2024-25,"19 11,500,000 ........................................ (re. $7,910,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21801|2023|11500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,55967,2023,250000,250000,reappropriation,28,20,2024-25,"21 Credential Initiative (55967) ... 250,000 ........... (re. $250,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|55967|2023|250000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,21733,2023,974500,974000,reappropriation,28,22,2024-25,"23 (21733) ... 974,500 ................................. (re. $974,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|21733|2023|974500
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,23319,2023,475000,475000,reappropriation,28,24,2024-25,"25 ... 475,000 ......................................... (re. $475,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|23319|2023|475000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Federal Department of Education Account - 25210,56139,2023,1000000,1000000,reappropriation,28,26,2024-25,"45 1,000,000 ......................................... (re. $1,000,000)",SED ATL Reapprops.pdf,EDUCATION DEPARTMENT|56139|2023|1000000
