agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Department of Education Account - 25210,23414,2025,5000000,0,appropriation,33,45.0,2025-26,"intent of this appropriation (23414) ......... 5,000,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23414|2025|5000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Department of Education Account - 25210,23413,2025,10500000,0,appropriation,33,57.0,2025-26,"appropriation (23413) ....................... 10,500,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23413|2025|10500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Department of Education Account - 25210,23477,2025,68578000,0,appropriation,34,7.0,2025-26,"appropriation (23477) ....................... 68,578,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23477|2025|68578000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Department of Education Account - 25210,23407,2025,34425000,0,appropriation,34,15.0,2025-26,"intent of this appropriation (23407) ........ 34,425,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23407|2025|34425000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Health and Human Services Account - 25122,21737,2025,987970000,0,appropriation,35,21.0,2025-26,"ation (21737) .............................. 987,970,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21737|2025|987970000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Health and Human Services Account - 25122,21742,2025,5000000,0,appropriation,35,31.0,2025-26,"(21742) ...................................... 5,000,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21742|2025|5000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Health and Human Services Account - 25122,21826,2025,5000000,0,appropriation,35,41.0,2025-26,"(21826) ...................................... 5,000,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21826|2025|5000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Federal Health and Human Services Account - 25122,21703,2025,2089100000,0,appropriation,35,52.0,2025-26,"national school lunch act (21703) ........ 2,089,100,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21703|2025|2089100000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,New York State Teen Health Education Account - 20200,21700,2025,20000000,0,appropriation,36,10.0,2025-26,"director of the budget (21700) .............. 20,000,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|21700|2025|20000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,New York State Teen Health Education Account - 20200,55926,2025,120000,0,appropriation,36,21.0,2025-26,"(55926) ........................................ 120,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|55926|2025|120000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,New York State Teen Health Education Account - 20200,23367,2025,1418000000,0,appropriation,36,34.0,2025-26,"of the state finance law (23367) ......... 1,418,000,000",Exec 25-26 SED ATL.pdf,EDUCATION DEPARTMENT|23367|2025|1418000000
