agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,record_type,page_number,line_number,fiscal_year,raw_line,source_file,composite_key
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,State Lottery Account - 20901,23495,2024,240000000,0,appropriation,51,26,2024-25,"(23495) .................................... 240,000,000",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23495|2024|240000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,State Lottery Account - 20901,23494,2024,1096000000,0,appropriation,51,37,2024-25,"finance law (23494) ...................... 1,096,000,000",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23494|2024|1096000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,State Lottery Account - 20901,21709,2024,1575393000,0,appropriation,52,13,2024-25,"ty tax law (21709) ....................... 1,575,393,000",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21709|2024|1575393000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21713,2023,54000000,49105000,reappropriation,53,4,2024-25,"9 54,000,000 ....................................... (re. $49,105,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2023|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21856,2023,16000000,11827000,reappropriation,53,10,2024-25,"11 16,000,000 ....................................... (re. $11,827,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2023|16000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21854,2023,1000000,1000000,reappropriation,53,12,2024-25,"13 1,000,000 ......................................... (re. $1,000,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21854|2023|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21741,2023,15160000,15160000,reappropriation,53,14,2024-25,"18 (21741) ... 15,160,000 ........................... (re. $15,160,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2023|15160000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2023,1843000,1843000,reappropriation,53,19,2024-25,"22 (23411) ... 1,843,000 ............................. (re. $1,843,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2023|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23410,2023,7793000,7793000,reappropriation,53,23,2024-25,"33 (23410) ... 7,793,000 ............................. (re. $7,793,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2023|7793000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21713,2022,54000000,32822000,reappropriation,53,34,2024-25,"39 54,000,000 ....................................... (re. $32,822,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2022|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21856,2022,16000000,2550000,reappropriation,53,40,2024-25,"41 16,000,000 ........................................ (re. $2,550,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2022|16000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21854,2022,1000000,323000,reappropriation,53,42,2024-25,"43 1,000,000 ........................................... (re. $323,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21854|2022|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21741,2022,15160000,11161000,reappropriation,53,44,2024-25,"48 (21741) ... 15,160,000 ........................... (re. $11,161,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2022|15160000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2022,1843000,840000,reappropriation,54,1,2024-25,"4 (23411) ... 1,843,000 ............................... (re. $840,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2022|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23410,2022,7793000,2610000,reappropriation,54,5,2024-25,"15 (23410) ... 7,793,000 ............................. (re. $2,610,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2022|7793000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21713,2021,54000000,5298000,reappropriation,54,16,2024-25,"21 54,000,000 ........................................ (re. $5,298,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2021|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21856,2021,13361000,131000,reappropriation,54,22,2024-25,"23 13,361,000 .......................................... (re. $131,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2021|13361000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21741,2021,15160000,5845000,reappropriation,54,24,2024-25,"28 (21741) ... 15,160,000 ............................ (re. $5,845,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2021|15160000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2021,1843000,4000,reappropriation,54,29,2024-25,"32 (23411) ... 1,843,000 ................................. (re. $4,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2021|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23410,2021,6293000,335000,reappropriation,54,33,2024-25,"43 (23410) ... 6,293,000 ............................... (re. $335,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2021|6293000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21713,2020,54000000,5000,reappropriation,54,44,2024-25,"49 54,000,000 ............................................ (re. $5,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2020|54000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21741,2020,15160000,241000,reappropriation,55,1,2024-25,"5 (21741) ... 15,160,000 .............................. (re. $241,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2020|15160000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2020,1843000,159000,reappropriation,55,6,2024-25,"9 (23411) ... 1,843,000 ............................... (re. $159,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2020|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23410,2020,6293000,169000,reappropriation,55,10,2024-25,"20 (23410) ... 6,293,000 ............................... (re. $169,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2020|6293000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2019,1843000,10000,reappropriation,55,21,2024-25,"26 (23411) ... 1,843,000 ................................ (re. $10,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2019|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23410,2019,6293000,482000,reappropriation,55,27,2024-25,"37 (23410) ... 6,293,000 ............................... (re. $482,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2019|6293000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23411,2018,1843000,24000,reappropriation,55,38,2024-25,"43 (23411) ... 1,843,000 ................................ (re. $24,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23411|2018|1843000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23410,2018,6293000,47000,reappropriation,56,1,2024-25,"8 (23410) ... 6,293,000 ................................ (re. $47,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2018|6293000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,23410,2017,6293000,207000,reappropriation,56,10,2024-25,"22 (23410) ... 6,293,000 ............................... (re. $207,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23410|2017|6293000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2023,70000000,70000000,reappropriation,56,26,2024-25,"28 ... 70,000,000 .................................. (re. $70,000,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2023|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21856,2023,2572000,2572000,reappropriation,56,29,2024-25,"30 2,572,000 ......................................... (re. $2,572,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2023|2572000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21741,2023,2500000,2500000,reappropriation,56,31,2024-25,"32 2,500,000 ......................................... (re. $2,500,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2023|2500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21734,2023,48704000,46861000,reappropriation,56,33,2024-25,"35 investment act (21734) ... 48,704,000 ............ (re. $46,861,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21734|2023|48704000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21713,2022,70000000,57600000,reappropriation,56,36,2024-25,"38 ... 70,000,000 .................................. (re. $57,600,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2022|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21856,2022,2572000,2513000,reappropriation,56,39,2024-25,"40 2,572,000 ......................................... (re. $2,513,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21856|2022|2572000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21741,2022,2500000,1645000,reappropriation,56,41,2024-25,"42 2,500,000 ......................................... (re. $1,645,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21741|2022|2500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Department of Education Account - 25210,21734,2022,48704000,35274000,reappropriation,56,43,2024-25,"45 investment act (21734) ... 48,704,000 ............ (re. $35,274,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21734|2022|48704000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21713,2021,70000000,56703000,reappropriation,57,1,2024-25,"2 ... 70,000,000 .................................. (re. $56,703,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21713|2021|70000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21734,2021,48704000,10764000,reappropriation,57,3,2024-25,"5 investment act (21734) ... 48,704,000 ............ (re. $10,764,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21734|2021|48704000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2023,6871000,6871000,reappropriation,57,9,2024-25,"11 (21852) ... 6,871,000 ............................. (re. $6,871,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2023|6871000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2022,6871000,6099000,reappropriation,57,12,2024-25,"14 (21852) ... 6,871,000 ............................. (re. $6,099,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2022|6871000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2021,11760000,5737000,reappropriation,57,15,2024-25,"17 (21852) ... 11,760,000 ............................ (re. $5,737,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2021|11760000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2020,11760000,5376000,reappropriation,57,18,2024-25,"20 (21852) ... 11,760,000 ............................ (re. $5,376,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2020|11760000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2019,11760000,11760000,reappropriation,57,21,2024-25,"23 (21852) ... 11,760,000 ........................... (re. $11,760,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2019|11760000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2023,698000,698000,reappropriation,57,27,2024-25,"29 (21852) ... 698,000 ................................. (re. $698,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2023|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2022,698000,652000,reappropriation,57,30,2024-25,"32 (21852) ... 698,000 ................................. (re. $652,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2022|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2021,698000,672000,reappropriation,57,33,2024-25,"35 (21852) ... 698,000 ................................. (re. $672,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2021|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VESID Social Security Account - 22001,21852,2020,698000,694000,reappropriation,57,36,2024-25,"38 (21852) ... 698,000 ................................. (re. $694,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2020|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21852,2019,698000,696000,reappropriation,58,1,2024-25,"2 (21852) ... 698,000 ................................. (re. $696,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21852|2019|698000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21846,2023,96127000,11237000,reappropriation,58,6,2024-25,"12 96,127,000 ....................................... (re. $11,237,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21846|2023|96127000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55912,2023,375000,375000,reappropriation,58,13,2024-25,"14 Black Culture (55912) ... 375,000 ................... (re. $375,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55912|2023|375000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55942,2023,112500,112500,reappropriation,58,15,2024-25,"17 112,500 ............................................. (re. $112,500)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2023|112500
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21848,2023,14027000,1403000,reappropriation,58,18,2024-25,"21 this program (21848) ... 14,027,000 ............... (re. $1,403,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21848|2023|14027000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21846,2022,96127000,136000,reappropriation,58,22,2024-25,"28 (21846) ... 96,127,000 .............................. (re. $136,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21846|2022|96127000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55912,2022,375000,375000,reappropriation,58,29,2024-25,"30 Black Culture _(_5_5_9_1_2_) ... 375,000 ................... (re. $375,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55912|2022|375000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55942,2022,112500,112500,reappropriation,58,31,2024-25,"33 112,500 ............................................. (re. $112,500)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2022|112500
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55942,2021,75000,43000,reappropriation,58,34,2024-25,"37 75,000 ............................................... (re. $43,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2021|75000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55942,2020,75000,46000,reappropriation,58,38,2024-25,"41 75,000 ............................................... (re. $46,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2020|75000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21846,2019,91627000,188000,reappropriation,59,1,2024-25,"3 (21846) ... 91,627,000 .............................. (re. $188,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21846|2019|91627000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,55942,2017,75000,75000,reappropriation,59,4,2024-25,"8 75,000 ............................................... (re. $75,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55942|2017|75000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2023,5400000,5400000,reappropriation,59,12,2024-25,"15 5,400,000 ......................................... (re. $5,400,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2023|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2022,5400000,3832000,reappropriation,59,16,2024-25,"19 5,400,000 ......................................... (re. $3,832,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2022|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2021,5400000,392000,reappropriation,59,20,2024-25,"23 5,400,000 ........................................... (re. $392,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2021|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2020,5400000,1514000,reappropriation,59,24,2024-25,"27 5,400,000 ......................................... (re. $1,514,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2020|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21851,2019,5400000,247000,reappropriation,59,28,2024-25,"31 5,400,000 ........................................... (re. $247,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21851|2019|5400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21849,2023,8346000,8346000,reappropriation,59,35,2024-25,"38 affairs law (21849) ... 8,346,000 ................. (re. $8,346,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2023|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21850,2023,461000,442000,reappropriation,59,39,2024-25,"42 to such programs (21850) ... 461,000 ................ (re. $442,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2023|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2022,8346000,3389000,reappropriation,60,1,2024-25,"4 affairs law (21849) ... 8,346,000 ................. (re. $3,389,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2022|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2022,461000,393000,reappropriation,60,5,2024-25,"8 to such programs (21850) ... 461,000 ................ (re. $393,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2022|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2021,8346000,3611000,reappropriation,60,9,2024-25,"12 affairs law (21849) ... 8,346,000 ................. (re. $3,611,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2021|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2021,461000,372000,reappropriation,60,13,2024-25,"16 to such programs (21850) ... 461,000 ................ (re. $372,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2021|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2020,8346000,8346000,reappropriation,60,17,2024-25,"20 affairs law (21849) ... 8,346,000 ................. (re. $8,346,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2020|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2020,461000,388000,reappropriation,60,21,2024-25,"24 to such programs (21850) ... 461,000 ................ (re. $388,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2020|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2019,8346000,5255000,reappropriation,60,25,2024-25,"28 affairs law (21849) ... 8,346,000 ................. (re. $5,255,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2019|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21850,2019,461000,9000,reappropriation,60,29,2024-25,"32 to such programs (21850) ... 461,000 .................. (re. $9,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21850|2019|461000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2018,8346000,2651000,reappropriation,60,33,2024-25,"37 affairs law (21849) ... 8,346,000 ................. (re. $2,651,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2018|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21849,2017,8346000,4124000,reappropriation,60,38,2024-25,"42 affairs law (21849) ... 8,346,000 ................. (re. $4,124,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21849|2017|8346000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2023,24238360,24238360,reappropriation,61,1,2024-25,"6 24,238,360 ....................................... (re. $24,238,360)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21830|2023|24238360
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21831,2023,35129000,12296000,reappropriation,61,7,2024-25,"16 35,129,000 ....................................... (re. $12,296,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21831|2023|35129000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2023,46896420,40191000,reappropriation,61,17,2024-25,"22 46,896,420 ....................................... (re. $40,191,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21832|2023|46896420
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2023,20871680,19694000,reappropriation,61,23,2024-25,"24 20,871,680 ....................................... (re. $19,694,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21834|2023|20871680
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2023,15816390,14270000,reappropriation,61,25,2024-25,"26 (21835) ... 15,816,390 ........................... (re. $14,270,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21835|2023|15816390
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21837,2023,450000,450000,reappropriation,61,27,2024-25,"28 450,000 ............................................. (re. $450,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21837|2023|450000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,55913,2023,7920000,7920000,reappropriation,61,29,2024-25,"49 7,920,000 ......................................... (re. $7,920,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|55913|2023|7920000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21838,2023,941000,941000,reappropriation,61,50,2024-25,"52 6401-a of the education law (21838) ... 941,000 ..... (re. $941,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21838|2023|941000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21785,2023,368000,368000,reappropriation,62,1,2024-25,"3 school year (21785) ... 368,000 ..................... (re. $368,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21785|2023|368000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23344,2023,2000000,2000000,reappropriation,62,4,2024-25,"6 (23344) ... 2,000,000 ............................. (re. $2,000,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23344|2023|2000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23379,2023,350000,350000,reappropriation,62,7,2024-25,"8 350,000 ............................................. (re. $350,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23379|2023|350000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,23380,2023,200000,200000,reappropriation,62,14,2024-25,"15 200,000 ............................................. (re. $200,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|23380|2023|200000
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21830,2022,24238360,18904000,reappropriation,62,16,2024-25,"22 24,238,360 ....................................... (re. $18,904,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21830|2022|24238360
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21832,2022,46896420,14284000,reappropriation,62,23,2024-25,"28 46,896,420 ....................................... (re. $14,284,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21832|2022|46896420
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21834,2022,20871680,9482000,reappropriation,62,29,2024-25,"30 20,871,680 ........................................ (re. $9,482,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21834|2022|20871680
EDUCATION DEPARTMENT,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,21835,2022,15816390,5484000,reappropriation,62,31,2024-25,"32 (21835) ... 15,816,390 ............................ (re. $5,484,000)",Enacted 24-25 SED ATL.pdf,EDUCATION DEPARTMENT|21835|2022|15816390
