status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80547,2025,773854000,0,"843 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES HEALTH INSURANCE CONTINGENCY RESERVE STATE OPERATIONS 2025-26 1 General Fund 2 State Purposes Account - 10050 3 For payments to those insurance companies 4 participating in the New York state 5 government employees health insurance plan 6 in the event of termination of the 7 contractual agreement between such insur- 8 ance companies and the New York state 9 department of civil service, or in the 10 event of termination of the contractual 11 agreement between the New York state 12 department of civil service and such muni- 13 cipalities or school districts which have 14 elected to receive distributions from the 15 health insurance reserve receipts fund, 16 and for payments to the health insurance 17 reserve receipts fund as required to 18 fulfill contractual agreements between the 19 New York state department of civil service 20 and those insurance companies participat- 21 ing in the New York state governmental 22 employees health insurance plan. 23 The moneys hereby appropriated shall be 24 available for payments to the health 25 insurance reserve receipts fund and the 26 above insurance carriers (80547) ........... 773,854,000",843,26,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80547|2025|773854000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,Fiduciary Funds,Depository Account - 60553,80546,2025,292400000,0,"844 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES HEALTH INSURANCE RESERVE RECEIPTS FUND STATE OPERATIONS 2025-26 1 Fiduciary Funds 2 Health Insurance Reserve Receipts Fund 3 Depository Account - 60553 4 For disbursement pursuant to section 99-c of the state 5 finance law (80546) ...................................... 292,400,000",844,5,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80546|2025|292400000|DEPOSITORY ACCOUNT - 60553
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80544,2025,190000000,0,"846 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES INSURANCE AND SECURITIES FUNDS RESERVE GUARANTEE STATE OPERATIONS 2025-26 1 APPROPRIATIONS REAPPROPRIATIONS 2 General Fund ....................... 1,515,000,000 0 3 ---------------- ---------------- 4 All Funds ........................ 1,515,000,000 0 5 ================ ================ 6 INSURANCE AND SECURITIES FUNDS RESERVE GUARANTEE ......... 1,515,000,000 7 -------------- 8 General Fund 9 State Purposes Account - 10050 10 For the purpose of maintaining the solvency 11 of the following funds. 12 Notwithstanding section 40 of the state 13 finance law, this appropriation shall 14 remain in effect until a subsequent appro- 15 priation is made available. 16 No moneys shall be available for expenditure 17 from this appropriation until a certif- 18 icate of approval has been issued by the 19 director of the division of the budget and 20 a copy of such certificate has been filed 21 with the state comptroller, the chairman 22 of the senate finance committee and the 23 chairman of the assembly ways and means 24 committee. Such moneys shall be payable on 25 the audit and warrant of the comptroller 26 on vouchers certified or approved in the 27 manner provided by law. 28 To the state insurance fund provided that no 29 expenditure may be made from this amount 30 if other assets of such fund not part of 31 reserves for payments of workers' compen- 32 sation and medical benefits, and payments 33 under employer's liability coverage, 34 including claims by third parties for 35 contribution or indemnity are available 36 (80544) .................................... 190,000,000",846,36,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80544|2025|190000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80543,2025,325000000,0,"37 To the state insurance fund provided that no 38 expenditure may be made from this amount 39 if other assets of such fund not part of 40 reserves for payments of workers' compen- 41 sation and medical benefits, and payments 42 under employer's liability coverage, 43 including claims by third parties for 44 contribution or indemnity are available 45 (80543) .................................... 325,000,000",846,45,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80543|2025|325000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80542,2025,300000000,0,"847 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES INSURANCE AND SECURITIES FUNDS RESERVE GUARANTEE STATE OPERATIONS 2025-26 1 To the state insurance fund provided that no 2 expenditure may be made from this amount 3 if other assets of such fund not part of 4 reserves for payments of workers' compen- 5 sation and medical benefits, and payments 6 under employer's liability coverage, 7 including claims by third parties for 8 contribution or indemnity are available 9 (80542) .................................... 300,000,000",847,9,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80542|2025|300000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80541,2025,250000000,0,"10 To the state insurance fund provided that no 11 expenditure may be made from this amount 12 if other assets of such fund not part of 13 reserves for payments of workers' compen- 14 sation and medical benefits, and payments 15 under employer's liability coverage, 16 including claims by third parties for 17 contribution or indemnity are available 18 (80541) .................................... 250,000,000",847,18,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80541|2025|250000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80540,2025,230000000,0,"19 To the state insurance fund provided that no 20 expenditure may be made from this amount 21 if other assets of such fund not part of 22 reserves for payments of workers' compen- 23 sation and medical benefits, and payments 24 under employer's liability coverage, 25 including claims by third parties for 26 contribution or indemnity are available 27 (80540) .................................... 230,000,000",847,27,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80540|2025|230000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80539,2025,50000000,0,"28 To the aggregate trust fund provided that no 29 expenditure may be made from this amount 30 if other assets of such fund not part of 31 reserves for claims or losses are avail- 32 able (80539) ................................ 50,000,000",847,32,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80539|2025|50000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80538,2025,110000000,0,"33 To the aggregate trust fund provided that no 34 expenditure may be made from this amount 35 if other assets of such fund not part of 36 reserves for claims or losses are avail- 37 able (80538) ............................... 110,000,000",847,37,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80538|2025|110000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80537,2025,60000000,0,"38 To the aggregate trust fund provided that no 39 expenditure may be made from this amount 40 if other assets of such fund not part of 41 reserves for claims or losses are avail- 42 able (80537) ................................ 60,000,000",847,42,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80537|2025|60000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80533,2025,500000000,0,"873 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES RESERVE FOR FEDERAL AUDIT DISALLOWANCES STATE OPERATIONS 2025-26 1 General Fund 2 State Purposes Account - 10050 3 For transfer by the director of the budget 4 to the local assistance account of the 5 general fund or to the state purposes 6 account of the general fund to supplement 7 appropriations for services and expenses 8 of any state department or agency to 9 provide such agency with spending authori- 10 ty necessary to replace anticipated reven- 11 ue denied such agency and department as a 12 result of federal audit disallowances 13 which reduce available grant awards 14 (80533) .................................... 500,000,000",873,14,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80533|2025|500000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80554,2025,2000000000,0,"874 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES SPECIAL EMERGENCY APPROPRIATION STATE OPERATIONS 2025-26 1 Unspecified Funds 2 All Funds Special Emergency Appropriation Account 3 All Funds Special Emergency Appropriation Account - 4 72800 5 The sum of $2,000,000,000 is hereby appro- 6 priated solely for transfer by the gover- 7 nor to the general, special revenue, capi- 8 tal projects, proprietary or fiduciary 9 funds to meet unanticipated emergencies, 10 including public health emergencies, 11 pursuant to section 53 of the state 12 finance law. Such funds shall be available 13 for payment of financial assistance here- 14 tofore accrued or hereafter to accrue 15 (80554) .................................. 2,000,000,000",874,15,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80554|2025|2000000000|STATE PURPOSES ACCOUNT - 10050
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,All Funds Special Emergency Appropriation Account - 72800,80548,2025,7000000000,0,"875 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES SPECIAL FEDERAL EMERGENCY APPROPRIATION STATE OPERATIONS 2025-26 1 Unspecified Funds 2 All Funds Special Emergency Appropriation Account 3 All Funds Special Emergency Appropriation Account - 72800 4 The sum of $7,000,000,000 is hereby appro- 5 priated solely for transfer by the gover- 6 nor to funds established to account for 7 revenues from the federal government in 8 order to meet unanticipated or emergency 9 expenditures pursuant to section 53 of the 10 state finance law. In addition, to the 11 extent necessary to spend monies available 12 to recover from natural or man-made disas- 13 ters including public health emergencies, 14 funds appropriated herein may be suballo- 15 cated, subject to the approval of the 16 director of the budget, to any state 17 department, agency or public authority for 18 purposes including, but not limited to, 19 making payments to fund lower and higher 20 education, testing and tracing, vaccina- 21 tion, rental assistance, child care 22 support and stabilization funding, heating 23 and energy assistance, FEMA public or 24 direct assistance payments and other 25 federal funding to local governments 26 passed through the state. Funds appropri- 27 ated herein shall be subject to all appli- 28 cable reporting and accountability 29 requirements contained in the act or acts 30 making such federal revenue available 31 (80548) .................................. 7,000,000,000",875,31,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80548|2025|7000000000|ALL FUNDS SPECIAL EMERGENCY APPROPRIATION ACCOUNT - 72800
discontinued,,,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES,STATE OPERATIONS,General Fund,State Purposes Account - 10050,80532,2025,9590000,0,"876 12550-10-5 MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES WORKERS' COMPENSATION RESERVE STATE OPERATIONS 2025-26 1 General Fund 2 State Purposes Account - 10050 3 For payments to the state insurance fund for 4 the purpose of making workers' compen- 5 sation payments to state employee claim- 6 ants as required to fulfill terms of the 7 agreement between the New York state 8 department of civil service and the state 9 insurance fund (80532) ....................... 9,590,000",876,9,2025-26,STOPS 25-26.pdf,MISCELLANEOUS -- ALL STATE DEPARTMENTS AND AGENCIES|80532|2025|9590000|STATE PURPOSES ACCOUNT - 10050
