status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,21762,2025,96000000,0,"286 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 budget, such funds shall be available to 2 the department net of disallowances, 3 refunds, reimbursements and credits. 4 Funds appropriated herein shall be consid- 5 ered general support for public schools. 6 Notwithstanding any provision of law to 7 the contrary, funds appropriated herein 8 may be interchanged with any other item of 9 appropriation for general support for 10 public schools within the general fund 11 local assistance account office of prekin- 12 dergarten through grade twelve education 13 program. Notwithstanding any provision of 14 law to the contrary, funds appropriated 15 herein shall be available for payment of 16 liabilities heretofore accrued or hereaft- 17 er to accrue (21762) ........................ 96,000,000",286,17,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21762|2025|96000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,56043,2025,12000000,0,"18 For services and expenses of the Yonkers 19 City School District (56043) ................ 12,000,000",286,19,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|56043|2025|12000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,56109,2025,2000000,0,"20 For services and expenses of the Amityville 21 Union Free School District (56109) ........... 2,000,000",286,21,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|56109|2025|2000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,23328,2025,175000,0,"22 For services and expenses of the Hempstead 23 Union Free School District (23328) ............. 175,000",286,23,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23328|2025|175000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,56042,2025,175000,0,"24 For services and expenses of the Wyandanch 25 Union Free School District (56042) ............. 175,000",286,25,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|56042|2025|175000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,23329,2025,175000,0,"26 For services and expenses of the Rochester 27 City School District (23329) ................... 175,000",286,27,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23329|2025|175000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,55949,2025,225000,0,"28 For services and expenses of the East Ramapo 29 Central School District (55949) ................ 225,000",286,29,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55949|2025|225000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,55907,2025,190000000,0,"7 For reimbursement of supplemental basic 8 tuition payments to charter schools made 9 by school districts in the 2024-25 school 10 year, as defined by paragraph (a) of 11 subdivision 1 of section 2856 of the 12 education law (55907) ...................... 190,000,000",288,12,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55907|2025|190000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,55971,2025,145000000,0,"13 For charter schools facilities aid for the 14 2024-25 school year and prior school years 15 pursuant to subdivision 6-g of section 16 3602 of the education law (55971) .......... 145,000,000",288,16,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55971|2025|145000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,23384,2025,1900000,0,"37 For additional aid payable in the 2025-26 38 school year for additional nonpublic 39 school aid to reimburse 2024-25 school 40 year expenses (23384) ........................ 1,900,000",295,40,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23384|2025|1900000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,21771,2025,500000,0,"45 For additional academic intervention for 46 nonpublic schools based on a plan to be 47 developed by the commissioner of education 48 and approved by the director of the budget 49 (21771) ........................................ 500,000",295,49,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21771|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,55965,2025,1000000,0,"296 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 For additional mandated services and 2 expenses of the costs of complying with 3 the State School Immunization Program 4 (SSIP) for the 2024-25 school year; 5 provided further that the department of 6 health in consultation with the state 7 education department shall create a proc- 8 ess to certify compliance with SSIP and 9 such process shall be in place July 1, 10 2025. Schools shall certify compliance 11 with such process prior to receiving the 12 funds appropriated herein (55965) ............ 1,000,000",296,12,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55965|2025|1000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,21705,2025,93700000,0,"297 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 appropriation so affected shall have no 2 further force or effect. 3 Notwithstanding any provision of the law to 4 the contrary, funds appropriated herein 5 shall be available for payment of liabil- 6 ities heretofore accrued or hereafter to 7 accrue and, subject to the approval of the 8 director of the budget, such funds shall 9 be available to the department net of 10 disallowances, refunds, reimbursements and 11 credits (21705) ............................. 93,700,000",297,11,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21705|2025|93700000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,55934,2025,903000,0,"12 For costs associated with schools for the 13 blind and deaf and other students with 14 disabilities subject to article 85 of the 15 education law for the 2025-26 school year. 16 Funds appropriated herein shall be 17 distributed directly to the schools for 18 the blind and deaf and other students with 19 disabilities subject to article 85 of the 20 education law based on a three year aver- 21 age of the schools' FTE enrollment (55909) .. 19,700,000 22 For additional costs associated with schools 23 for the blind and deaf and other students 24 with disabilities subject to article 85 of 25 the education law for the 2025-26 school 26 year. Funds appropriated herein shall be 27 distributed directly to the schools for 28 the blind and deaf and other students with 29 disabilities subject to article 85 of the 30 education law based on a three year aver- 31 age of the schools' FTE enrollment (55933) 32 .............................................. 1,500,000 33 For services and expenses of the New York 34 School for the Deaf for the 2025-26 school 35 year (55934) ................................... 903,000",297,35,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55934|2025|903000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,55910,2025,1001500,0,"42 For services and expenses of the Henry 43 Viscardi School for the 2025-26 school 44 year (55910) ................................. 1,001,500",297,44,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55910|2025|1001500
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,55995,2025,500000,0,"45 For services and expenses of the Mill Neck 46 Manor School for the Deaf for the 2025-26 47 school year (55995) ............................ 500,000",297,47,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55995|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23338,2025,500000,0,"48 For services and expenses of the Cleary 49 School for the Deaf for the 2025-26 school 50 year (23338) ................................... 500,000",297,50,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23338|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57019,2025,300000,0,"298 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 School for the Deaf for the 2025-26 school 2 year (57019) ................................... 300,000",298,2,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57019|2025|300000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23385,2025,150000,0,"3 For services and expenses of the St. Francis 4 de Sales School for the Deaf for the 5 2025-26 school year (23385) .................... 150,000",298,5,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23385|2025|150000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23395,2025,150000,0,"6 For services and expenses of the St. Mary's 7 School for the Deaf for the 2025-26 school 8 year (23395) ................................... 150,000",298,8,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23395|2025|150000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,21707,2025,413000000,0,"299 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 tor of the budget, such funds shall be 2 available to the department net of disal- 3 lowances, refunds, reimbursements and 4 credits (21707) ............................ 413,000,000",299,4,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21707|2025|413000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,21706,2025,1092000000,0,"5 For the state's share of the costs of the 6 education of preschool children with disa- 7 bilities pursuant to section 4410 of the 8 education law. Notwithstanding any incon- 9 sistent provision of law to the contrary, 10 the amount appropriated herein shall 11 support a state share of preschool hand- 12 icapped education costs for the 2024-25 13 school year limited to 59.5 percent of 14 such total approved expenditures, and 15 furthermore, notwithstanding any other 16 provision of law, local claims for 17 reimbursement of costs incurred prior to 18 the 2023-24 school year and during the 19 2023-24 school year that have been 20 approved for payment by the education 21 department as of March 31, 2025 shall be 22 the first claims paid from this appropri- 23 ation. 24 Notwithstanding any provision of law to the 25 contrary, funds appropriated herein shall 26 be available for payment of liabilities 27 heretofore accrued or hereafter to accrue 28 and, subject to the approval of the direc- 29 tor of the budget, such funds shall be 30 available to the department net of disal- 31 lowances, refunds, reimbursements and 32 credits (21706) .......................... 1,092,000,000",299,32,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21706|2025|1092000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,55938,2025,17180000,0,"300 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 ing to how such funding will be or was 2 used for purposes eligible under this 3 appropriation. Notwithstanding any incon- 4 sistent provision of law, and subject to 5 the approval of the director of the budg- 6 et, the amounts appropriated herein may be 7 increased or decreased by interchange or 8 transfer to any local assistance appropri- 9 ation of the state education department 10 (55938) ..................................... 17,180,000",300,10,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55938|2025|17180000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,21792,2025,500000,0,"45 For additional services and expenses of the 46 center for autism and related disabilities 47 at the state university of New York at 48 Albany (21792) ................................. 500,000",301,48,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21792|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,21802,2025,1500000,0,"20 For additional reimbursement of services and 21 expenses for the consortium for worker 22 education (CWE)(21802) ....................... 1,500,000",302,22,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21802|2025|1500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,21803,2025,4837000,0,"26 For services and expenses related to the 27 development, implementation and operation 28 of charter schools for the 2025-26 school 29 year including an amount sufficient to 30 support administrative/technical support 31 services provided by the charter school 32 institute of the state university of New 33 York, pursuant to a plan submitted by the 34 charter school institute and approved by 35 the board of trustees of the state univer- 36 sity of New York. This appropriation shall 37 only be available for expenditure upon the 38 approval of an expenditure plan by the 39 director of the budget and funds appropri- 40 ated herein shall be transferred to the 41 miscellaneous special revenue fund - char- 42 ter schools stimulus account (21803) ......... 4,837,000",302,42,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21803|2025|4837000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,21733,2025,1000000,0,"43 For services and expenses of the Executive 44 Leadership Institute (21733) ................. 1,000,000",302,44,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21733|2025|1000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23319,2025,500000,0,"45 For services and expenses of the Magellan 46 Foundation, Inc. (23319) ....................... 500,000",302,46,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23319|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57021,2025,100000,0,"19 For services and expenses of the Hillside 20 Children's Center (57021) ...................... 100,000",303,20,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57021|2025|100000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23449,2025,1868000,0,"21 For payment of small government assistance 22 to school districts pursuant to subdivi- 23 sion 7 of section 3641 of the education 24 law on or before March 31, 2026 upon audit 25 and warrant of the comptroller in the 26 amount that small government assistance 27 was paid to school districts in state 28 fiscal year 2010-11 (23449) .................. 1,868,000",303,28,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23449|2025|1868000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23348,2025,300000,0,"39 For services and expenses of the Fund for 40 the City of New York - Promise Project 41 (23348) ........................................ 300,000",303,41,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23348|2025|300000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,56150,2025,500000,0,"42 For services and expenses of United Communi- 43 ty Schools, Incorporated (56150) ............... 500,000",303,43,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|56150|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23323,2025,750000,0,"44 For services and expenses of the Long Island 45 Pre-K Initiative operated by Nassau BOCES 46 (23323) ........................................ 750,000",303,46,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23323|2025|750000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23349,2025,1685000,0,"47 For services and expenses of the Mind Build- 48 ers Creative Arts Center (23349) ............. 1,685,000",303,48,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23349|2025|1685000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23350,2025,250000,0,"49 For services and expenses of the Queens 50 College Townsend Harris High School 51 (23350) ........................................ 250,000",303,51,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23350|2025|250000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23351,2025,400000,0,"304 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 For services and expenses of the BioBus, 2 Inc. (23351) ................................... 400,000",304,2,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23351|2025|400000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23320,2025,50000,0,"3 For services and expenses of the Long Island 4 Latino Teachers Association (23320) ............. 50,000",304,4,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23320|2025|50000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23356,2025,650000,0,"5 For services and expenses of NYC Kids RISE, 6 Inc (23356) .................................... 650,000",304,6,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23356|2025|650000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23386,2025,1000000,0,"7 For services and expenses of the Universal 8 Hip Hop Museum (23386) ....................... 1,000,000",304,8,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23386|2025|1000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23396,2025,100000,0,"9 For services and expenses of the Cultural 10 Museum of African Art, Inc (23396) ............. 100,000",304,10,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23396|2025|100000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23397,2025,100000,0,"11 For services and expenses of the Center for 12 Jewish History, Inc (23397) .................... 100,000",304,12,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23397|2025|100000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57000,2025,150000,0,"13 For services and expenses of the Dia Art 14 Foundation (57000) ............................. 150,000",304,14,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57000|2025|150000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57001,2025,500000,0,"15 For services and expenses of Education 16 Through Music, Inc (57001) ..................... 500,000",304,16,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57001|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57003,2025,75000,0,"17 For services and expenses of the Storm King 18 Arts Center (57003) ............................. 75,000",304,18,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57003|2025|75000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23330,2025,500000,0,"19 For services and expenses of the Center for 20 Educational Innovation (23330) ................. 500,000",304,20,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23330|2025|500000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57004,2025,150000,0,"21 For services and expenses of the Underground 22 Railroad Education Center (57004) .............. 150,000",304,22,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57004|2025|150000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57007,2025,150000,0,"23 For services and expenses of BRIC Arts Media 24 BKLYN, Inc (57007) ............................. 150,000",304,24,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57007|2025|150000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57023,2025,250000,0,"25 For services and expenses of the New York 26 Medical College Center of Excellence in 27 Disaster Medicine (57023) ...................... 250,000",304,27,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57023|2025|250000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23483,2025,6000000,0,"305 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 calling for the expenditure of such funds, 2 which resolution must be approved by a 3 majority vote of all members elected to 4 the senate upon a roll call vote (23483) ..... 6,000,000",305,4,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23483|2025|6000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23482,2025,8000000,0,"5 For additional grants in aid to certain 6 school districts, public libraries, not- 7 for-profit institutions and public 8 colleges and universities. 9 Notwithstanding any provision of law to the 10 contrary, the amounts appropriated herein 11 may be suballocated or transferred between 12 other agencies, including the city univer- 13 sity of New York, state university of New 14 York, and New York state council on the 15 arts, with the approval of the speaker of 16 the assembly and the director of the budg- 17 et. Notwithstanding section 24 of the 18 state finance law or any provision of law 19 to the contrary, funds from this appropri- 20 ation shall be allocated only pursuant to 21 a plan (i) approved by the speaker of the 22 assembly and the director of the budget 23 which sets forth either an itemized list 24 of grantees with the amount to be received 25 by each, or the methodology for allocating 26 such appropriation, and (ii) which is 27 thereafter included in an assembly resol- 28 ution calling for the expenditure of such 29 funds, which resolution must be approved 30 by a majority vote of all members elected 31 to the assembly upon a roll call vote 32 (23482) ...................................... 8,000,000",305,32,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23482|2025|8000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57024,2025,100000,0,"7 For services and expenses of the Holocaust 8 and Human Rights Education Center (57024) ...... 100,000",306,8,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57024|2025|100000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57025,2025,100000,0,"9 For services and expenses of the Profes- 10 sional Performing Arts School NYC (57025) ...... 100,000",306,10,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57025|2025|100000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57026,2025,50000,0,"11 For services and expenses of the Organiza- 12 cion Latino Americana of Eastern Long 13 Island (57026) .................................. 50,000",306,13,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57026|2025|50000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57028,2025,120000,0,"14 For services and expenses of the Bronx 15 Bethany Community Corporation (57028) .......... 120,000",306,15,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57028|2025|120000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57031,2025,50000,0,"16 For services and expenses of the Auschwitz 17 Jewish Center Foundation (57031) ................ 50,000",306,17,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57031|2025|50000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Operating Grants Account - 25456,21700,2025,20000000,0,"20 -------------- 21 Program account subtotal ............... 2,089,100,000 22 -------------- 23 Special Revenue Funds - Other 24 Charter School Stimulus Fund 25 Charter School Stimulus Account - 20601 26 For services and expenses related to devel- 27 opment, implementation and operation of 28 charter schools, including facility costs 29 and loans to authorized schools, and 30 including funds available for transfer for 31 the administrative/technical support 32 services provided by the charter school 33 institute of the state university of New 34 York. This appropriation shall only be 35 available for expenditure upon the 36 approval of an expenditure plan by the 37 director of the budget (21700) .............. 20,000,000",312,37,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21700|2025|20000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,55926,2025,120000,0,"313 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 section 99-u of the state finance law 2 (55926) ........................................ 120,000",313,2,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|55926|2025|120000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,23367,2025,1457339000,0,"3 -------------- 4 Program account subtotal ..................... 120,000 5 -------------- 6 Special Revenue Funds - Other 7 Mobile Sports Wagering Fund 8 Mobile Sports Wagering Account - 24955 9 For general support for public schools for 10 the 2025-26 school year pursuant to 11 section 1367 of the racing, pari-mutuel 12 wagering and breeding law and section 92-c 13 of the state finance law (23367) ......... 1,457,339,000",313,13,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23367|2025|1457339000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,56140,2025,134682000,0,"14 -------------- 15 Program account subtotal ............... 1,457,339,000 16 -------------- 17 Special Revenue Funds - Other 18 NYS Commercial Gaming Fund 19 Commercial Gaming Revenue Account - 23701 20 For general support for public schools for 21 the 2025-26 school year pursuant to para- 22 graph b of subdivision 5 of section 23 97-nnnn of the state finance law (56140) ... 134,682,000",313,23,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|56140|2025|134682000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,21735,2025,2351099000,0,"24 -------------- 25 Program account subtotal ................. 134,682,000 26 -------------- 27 Special Revenue Funds - Other 28 State Lottery Fund 29 State Lottery Account - 20901 30 For general support for public schools for 31 the 2025-26 school year, provided that, 32 notwithstanding any other provision of law 33 to the contrary, in computing the addi- 34 tional lottery grant pursuant to subpara- 35 graph (4) of paragraph b of subdivision 4 36 of section 92-c of the state finance law 37 for the 2025-26 school year, the base 38 grant shall not exceed $2,351,099,000 39 (21735) .................................. 2,351,099,000",313,39,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21735|2025|2351099000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,23460,2025,20000,0,"40 For allowances to private schools for the 41 blind and deaf for the 2025-26 school year 42 (23460) ......................................... 20,000",313,42,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23460|2025|20000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,23495,2025,240000000,0,"43 For general support for public schools, for 44 the June 2024-25 school year payment 45 (23495) .................................... 240,000,000",313,45,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23495|2025|240000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,23494,2025,1131000000,0,"314 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 Program account subtotal ............... 2,591,119,000 2 -------------- 3 Special Revenue Funds - Other 4 State Lottery Fund 5 VLT Education Account - 20904 6 For general support for public schools for 7 the 2025-26 school year pursuant to 8 subparagraph (2-a) of paragraph b of 9 subdivision 4 of section 92-c of the state 10 finance law (23494) ...................... 1,131,000,000",314,10,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23494|2025|1131000000
discontinued,,,EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,21709,2025,1396911000,0,"11 -------------- 12 Program account subtotal ............... 1,131,000,000 13 -------------- 14 SCHOOL TAX RELIEF PROGRAM ................................ 1,396,911,000 15 -------------- 16 Special Revenue Funds - Other 17 School Tax Relief Fund 18 School Tax Relief Account - 20551 19 For payments to local governments relating 20 to the school tax relief (STAR) program 21 including state aid pursuant to section 22 1306-a of the real property tax law. Up to 23 $5,000,000 of the funds appropriated here- 24 by may be suballocated or transferred to 25 the department of taxation and finance for 26 the purpose of making direct payments to 27 certain property owners from the account 28 established pursuant to subparagraph (iii) 29 of paragraph (a) of subdivision 14 of 30 section 425 of the real property tax law 31 (21709) .................................. 1,396,911,000",314,31,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21709|2025|1396911000
