status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2024,100000,100000,"19 For services and expenses of New York Statewide Senior Action Council,
20 Inc ... 100,000 ..................................... (re. $100,000)",23,19.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2024|100000|100000|23
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2024,150000,150000,"36 For services and expenses of Colonie Senior Service Centers ...
37 150,000 ............................................. (re. $150,000)",23,36.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2024|150000|150000|23
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2024,112000,112000,"38 For services and expenses of Guardianship Corp .......................
39 112,000 ............................................. (re. $112,000)",23,38.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2024|112000|112000|23
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2023,1080000,1050000,"27 For additional services and expenses of the Holocaust Survivors Initi-
28 atives. Funds appropriated herein shall not be subject to section
29 112 of the state finance law, section 163 of the state finance law,
30 or section 142 of the economic development law .....................
31 1,080,000 ......................................... (re. $1,050,000)",28,27.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2023|1080000|1050000|28
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2023,2500000,2500000,"37 For additional services and expenses of the long-term care ombudsman
38 program ... 2,500,000 ............................. (re. $2,500,000)",28,37.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2023|2500000|2500000|28
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2023,1000000,1000000,"39 For additional services and expenses for state aid grants to naturally
40 occurring retirement communities (NORC) and neighborhood naturally
41 occurring retirement communities (NNORC). Funding priority shall be
42 given to supplemental allocations to existing contracts for nursing
43 services ... 1,000,000 ............................ (re. $1,000,000)",28,39.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2023|1000000|1000000|28
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2023,375000,18000,"46 For additional services and expenses of Lifespan of Greater Rochester,
47 Inc ... 375,000 ...................................... (re. $18,000)",28,46.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2023|375000|18000|28
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2023,200000,200000,"48 For services and expenses for LiveOn NY ... 200,000 ... (re. $200,000)",28,,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2023|200000|200000|28
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2023,100000,100000,"49 For services and expenses for New York Statewide Senior Action Coun-
50 cil, Inc ... 100,000 ................................ (re. $100,000)",28,49.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2023|100000|100000|28
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2022,825000,643000,"32 For additional services and expenses for state aid grants to naturally
33 occurring retirement communities (NORC) and neighborhood naturally
34 occurring retirement communities (NNORC). Funding priority shall be
35 given to supplemental allocations to existing contracts for nursing
36 services ... 825,000 ................................ (re. $643,000)",33,32.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2022|825000|643000|33
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2018,75000,50000,"28 For services and expenses of Wayside Out-Reach Development, Inc ...
29 75,000 ............................................... (re. $50,000)",49,28.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2018|75000|50000|49
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2018,75000,75000,"30 For services and expenses of Wayside Out-Reach Development, Inc ...
31 75,000 ............................................... (re. $75,000)",49,30.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2018|75000|75000|49
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2014,86000,22000,"30 By chapter 53, section 1, of the laws of 2014:
31 For additional services and expenses of the New York foundation for
32 senior citizens home sharing and respite care program ..............
33 86,000 ............................................... (re. $22,000)",50,30.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2014|86000|22000|50
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2014,930000,782000,"34 For services and expenses of the office of the aging to implement
35 subdivision 3-d of section 1 of part C of chapter 57 of the laws of
36 2006 as added by a chapter of the laws of 2014 to provide funding
37 for salary increases for the period April 1, 2014 through March 31,
38 2015. Notwithstanding any other provision of law to the contrary,
39 and subject to the approval of the director of the budget, the
40 amounts appropriated herein may be increased or decreased by inter-
41 change or transfer without limit to any local assistance appropri-
42 ation, and may include advances to local governments and voluntary
43 agencies, to accomplish this purpose ... 930,000 .... (re. $782,000)",50,34.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2014|930000|782000|50
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,MISSING_ID,2013,200000,49000,"44 By chapter 53, section 1, of the laws of 2013:
45 For additional services and expenses to providers of social model
46 adult day services ... 200,000 ....................... (re. $49,000)",50,44.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2013|200000|49000|50
missing_id,,,OFFICE FOR THE AGING,AID TO LOCALITIES,Special Revenue Funds - Federal,FHHS Aid to Localities Account - 25177,MISSING_ID,2012,229000,111000,"47 By chapter 53, section 1, of the laws of 2012:
AB
51 12553-09-5
OFFICE FOR THE AGING
AID TO LOCALITIES - REAPPROPRIATIONS 2025-26
1 For additional state aid grants to neighborhood naturally occurring
2 retirement communities (NNORC). Funding priority shall be given to
3 the renewal of existing contracts with the state office for the
4 aging. No expenditures shall be made from this appropriation until
5 the director of the budget has approved a plan submitted by the
6 office outlining the amounts to be distributed by provider .........
7 229,000 ............................................. (re. $111,000)",51,47.0,2025-26,ATL 25-26.pdf,OFFICE FOR THE AGING|MISSING_ID|2012|229000|111000|51
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,MISSING_ID,2024,481000,481000,"11 For additional services and expenses of the New York state veterinary
12 diagnostic laboratory at Cornell university ........................
13 481,000 ............................................. (re. $481,000)",63,11.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2024|481000|481000|63
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,MISSING_ID,2024,100000,100000,"14 For the Cannabis Farmers Alliance and suballocation to other state
15 agencies, authorities, and entities ... 100,000 ..... (re. $100,000)",67,14.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2024|100000|100000|67
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2009,2500,2500,"1 By chapter 55, section 1, of the laws of 2009, as amended by chapter 55,
2 section 1, of the laws of 2010:
3 General Fund
4 Community Projects Fund - 007
5 Account EE
6 Maintenance Undistributed
7 For services and expenses or for contracts with municipalities and/or
8 private not-for-profit agencies for the amounts herein provided:
9 RENSSELAER COUNTY AGRICULTURAL and HORTICULTURAL SOCIETY .............
10 2,500 ................................................. (re. $2,500)",92,1.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2009|2500|2500|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,7500,7500,"11 By chapter 55, section 1, of the laws of 2008, as amended by chapter 53,
12 section 1, of the laws of 2011:
13 Maintenance Undistributed
14 For services and expenses or for contracts with municipalities and/or
15 private not-for-profit agencies for the amounts herein provided:
16 General Fund
17 Community Projects Fund - 007
18 Account AA
19 Afton Driving Park and Agricultural Assoc. Inc. ......................
20 7,500 ................................................. (re. $7,500)",92,11.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|7500|7500|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,5000,3600,"21 Greater Binghamton SCORE Chapter 217 ... 5,000 .......... (re. $3,600)",92,,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|5000|3600|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,50000,23100,"22 Mohawk and Hudson River Humane Society ... 50,000 ...... (re. $23,100)",92,,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|50000|23100|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,2500,2500,"23 Saugerties Farmers Market ... 2,500 ..................... (re. $2,500)",92,,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|2500|2500|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,10000,10000,"24 Western NY Wool Cooperative ... 10,000 ................. (re. $10,000)",92,,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|10000|10000|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,25000,25000,"25 Wyoming County Fair Association ... 25,000 ............. (re. $25,000)",92,,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|25000|25000|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,1000,1000,"26 General Fund
27 Community Projects Fund - 007
28 Account EE
29 GENESEE COUNTY AGRICULTURAL SOCIETY, INC. ... 1,000 ..... (re. $1,000)",92,26.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|1000|1000|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2008,600,600,30 RENAISSANCE FARMER'S MARKET ... 600 ....................... (re. $600),92,,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2008|600|600|92
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2007,500,500,"31 By chapter 55, section 1, of the laws of 2007, as amended by chapter 53,
32 section 1, of the laws of 2012:
33 Maintenance Undistributed
34 For services and expenses or for contracts with municipalities and/or
35 private not-for-profit agencies for the amounts herein provided:
36 General Fund
37 Community Projects Fund - 007
AB
93 12553-09-5
DEPARTMENT OF AGRICULTURE AND MARKETS
AID TO LOCALITIES - REAPPROPRIATIONS 2025-26
1 Account AA
2 Chautauqua County Beekeepers Association ... 500 .......... (re. $500)",93,31.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2007|500|500|93
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2007,25000,25000,"3 Project Renewal, Inc. ... 25,000 ....................... (re. $25,000)",93,,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2007|25000|25000|93
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2007,5000,5000,"4 General Fund
5 Community Projects Fund - 007
6 Account EE
7 HERKIMER COUNTY FAIR ASSOCIATION ... 5,000 .............. (re. $5,000)",93,4.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2007|5000|5000|93
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2002,25000,25000,"8 By chapter 54, section 1, of the laws of 2002, as amended by chapter 55,
9 section 1, of the laws of 2002:
10 General Fund
11 Community Projects Fund - 007
12 Account EE
13 Cornell Cooperative Extension Dutchess County ........................
14 25,000 ............................................... (re. $25,000)",93,8.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2002|25000|25000|93
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,2000,1000000,1000000,"15 By chapter 55, section 1, of the laws of 2000:
16 Maintenance Undistributed
17 General Fund
18 Community Projects Fund - 007
19 Account AA
20 For services and expenses, grants in aid, or for contracts with muni-
21 cipalities and/or private not-for-profit agencies. The funds appro-
22 priated hereby may be suballocated to any department, agency or
23 public authority ... 1,000,000 .................... (re. $1,000,000)",93,15.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|2000|1000000|1000000|93
missing_id,,,DEPARTMENT OF AGRICULTURE AND MARKETS,AID TO LOCALITIES,General Fund,Federal Agriculture and Markets Account - 25021,MISSING_ID,1999,1000000,1000000,"24 By chapter 55, section 1, of the laws of 1999, as amended by chapter 55,
25 section 1, of the laws of 2008:
26 Maintenance Undistributed
27 General Fund
28 Community Projects Fund - 007
29 Account AA
30 For services and expenses, grants in aid, or for contracts with muni-
31 cipalities and/or private not-for-profit agencies. The funds appro-
32 priated hereby may be suballocated to any department, agency or
33 public authority ... 1,000,000 .................... (re. $1,000,000)",93,24.0,2025-26,ATL 25-26.pdf,DEPARTMENT OF AGRICULTURE AND MARKETS|MISSING_ID|1999|1000000|1000000|93
missing_id,,,COUNCIL ON THE ARTS,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,MISSING_ID,2024,4000000,4000000,"28 For services and expenses of the following Regional Arts and Cultural
29 Councils, provided that the maximum support for individual projects
30 shall not be subject to limitation by the council, pursuant to the
31 following sub-schedule ... 4,000,000 .............. (re. $4,000,000)",101,28.0,2025-26,ATL 25-26.pdf,COUNCIL ON THE ARTS|MISSING_ID|2024|4000000|4000000|101
missing_id,,,COUNCIL ON THE ARTS,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,MISSING_ID,2022,750000,98000,"8 For additional grants in aid to certain not-for-profit arts and
9 cultural organizations. Notwithstanding section 24 of the state
10 finance law or any provision of law to the contrary, funds from this
11 appropriation shall be allocated only pursuant to a plan (i)
12 approved by the temporary president of the senate and the director
13 of the budget which sets forth either an itemized list of grantees
14 with the amount to be received by each, or the methodology for allo-
15 cating such appropriation, and (ii) which is thereafter included in
16 a senate resolution calling for the expenditure of such funds, which
17 resolution must be approved by a majority vote of all members
18 elected to the senate upon a roll call vote ........................
19 750,000 .............................................. (re. $98,000)",103,8.0,2025-26,ATL 25-26.pdf,COUNCIL ON THE ARTS|MISSING_ID|2022|750000|98000|103
missing_id,,,COUNCIL ON THE ARTS,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,MISSING_ID,2021,771000,176000,"43 For additional grants in aid to certain not-for-profit arts and
44 cultural organizations. Notwithstanding section twenty-four of the
45 state finance law or any provision of law to the contrary, funds
46 from this appropriation shall be allocated only pursuant to a plan
47 (i) approved by the temporary president of the senate and the direc-
48 tor of the budget which sets forth either an itemized list of gran-
49 tees with the amount to be received by each, or the methodology for
50 allocating such appropriation, and (ii) which is thereafter included
51 in a senate resolution calling for the expenditure of such funds,
AB
104 12553-09-5
COUNCIL ON THE ARTS
AID TO LOCALITIES - REAPPROPRIATIONS 2025-26
1 which resolution must be approved by a majority vote of all members
2 elected to the senate upon a roll call vote ........................
3 771,000 ............................................. (re. $176,000)",104,43.0,2025-26,ATL 25-26.pdf,COUNCIL ON THE ARTS|MISSING_ID|2021|771000|176000|104
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,MISSING_ID,2024,100000,100000,"20 For services and expenses of Families and Friends of the Wrongfully
21 Convicted _(_6_0_2_0_8) ... 100,000 ....................... (re. $100,000)",158,20.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2024|100000|100000|158
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2009,5000,5000,"8 By chapter 50, section 1, of the laws of 2009:
9 Maintenance Undistributed
10 For services and expenses or for contracts with municipalities and/or
11 private not-for-profit agencies for the amounts herein provided:
12 General Fund
13 Community Projects Fund - 007
14 Account EE
15 CHEMUNG COUNTY SHERIFF'S DEPARTMENT ... 5,000 ........... (re. $5,000)",212,8.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2009|5000|5000|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2009,8000,8000,"16 EAST FISHKILL POLICE DEPARTMENT ... 8,000 ............... (re. $8,000)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2009|8000|8000|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2009,35000,35000,"17 TOWN OF AMHERST JUSTICE CENTER ... 35,000 .............. (re. $35,000)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2009|35000|35000|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,2000,2000,"18 By chapter 50, section 1, of the laws of 2008, as amended by chapter 53,
19 section 1, of the laws of 2012:
20 Maintenance Undistributed
21 For services and expenses or for contracts with municipalities and/or
22 private not-for-profit agencies for the amounts herein provided:
23 General Fund
24 Community Projects Fund - 007
25 Account AA
26 61st Precinct Community Council ... 2,000 ............... (re. $2,000)",212,18.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|2000|2000|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,2500,2500,"30 68th Precinct Explorers ... 2,500 ....................... (re. $2,500)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|2500|2500|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,44550,1300,"31 Family Services ... 44,550 .............................. (re. $1,300)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|44550|1300|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,15000,2050,"32 Lions Club of Johnson City, Inc ... 15,000 .............. (re. $2,050)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|15000|2050|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,25000,6650,"33 Montgomery County Probation Department ... 25,000 ....... (re. $6,650)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|25000|6650|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,20000,3200,"34 Orange County Sheriff's Department ... 20,000 ........... (re. $3,200)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|20000|3200|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,100000,3500,"35 Rockland County Office of the District Attorney ......................
36 100,000 ............................................... (re. $3,500)",212,35.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|100000|3500|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,7500,7500,"37 Rotterdam Police Department ... 7,500 ................... (re. $7,500)",212,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|7500|7500|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,35000,7000,"38 Safari Club International Western and Central New York Chapter, Inc.
39 ... 35,000 ............................................ (re. $7,000)",212,38.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|35000|7000|212
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,55000,1900,"AB
213 12553-09-5
DIVISION OF CRIMINAL JUSTICE SERVICES
AID TO LOCALITIES - REAPPROPRIATIONS 2025-26
1 Suffolk County District Attorney's ... 55,000 ........... (re. $1,900)",213,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|55000|1900|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,40000,40000,"2 Troy Police Benevolent and Protective Association, Inc ...............
3 40,000 ............................................... (re. $40,000)",213,2.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|40000|40000|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,3000,3000,"4 Valley Stream Auxiliary Police ... 3,000 ................ (re. $3,000)",213,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|3000|3000|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,70000,3250,"5 Wallkill, Town of ... 70,000 ............................ (re. $3,250)",213,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|70000|3250|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,15000,15000,"6 General Fund
7 Community Projects Fund - 007
8 Account BB
9 City of Syracuse Police Department ... 15,000 .......... (re. $15,000)",213,6.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|15000|15000|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,2500,2500,"10 Van Nest Community Association ... 2,500 ................ (re. $2,500)",213,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|2500|2500|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,4000,4000,"12 General Fund
13 Community Projects Fund - 007
14 Account EE
15 DUTCHESS COUNTY SHERIFF ... 4,000 ....................... (re. $4,000)",213,12.0,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|4000|4000|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,1500,1500,"16 ORLEANS COUNTY SHERIFF'S DEPARTMENT ... 1,500 ........... (re. $1,500)",213,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|1500|1500|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,5000,5000,"17 SCHENECTADY POLICE DEPARTMENT ... 5,000 ................. (re. $5,000)",213,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|5000|5000|213
missing_id,,,DIVISION OF CRIMINAL JUSTICE SERVICES,AID TO LOCALITIES,General Fund,Motor Vehicle Theft and Insurance Fraud Account - 22801,MISSING_ID,2008,11500,11500,"18 SCHUYLER COUNTY SHERIFF'S DEPARTMENT ... 11,500 ........ (re. $11,500)",213,,2025-26,ATL 25-26.pdf,DIVISION OF CRIMINAL JUSTICE SERVICES|MISSING_ID|2008|11500|11500|213
