agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23349,2025,1685000,0,"47 For services and expenses of the Mind Build- 48 ers Creative Arts Center (23349) ............. 1,685,000",303,48,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23349|2025|1685000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23350,2025,250000,0,"49 For services and expenses of the Queens 50 College Townsend Harris High School 51 (23350) ........................................ 250,000",303,51,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23350|2025|250000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23351,2025,400000,0,"304 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 For services and expenses of the BioBus, 2 Inc. (23351) ................................... 400,000",304,2,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23351|2025|400000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23320,2025,50000,0,"3 For services and expenses of the Long Island 4 Latino Teachers Association (23320) ............. 50,000",304,4,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23320|2025|50000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23356,2025,650000,0,"5 For services and expenses of NYC Kids RISE, 6 Inc (23356) .................................... 650,000",304,6,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23356|2025|650000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23386,2025,1000000,0,"7 For services and expenses of the Universal 8 Hip Hop Museum (23386) ....................... 1,000,000",304,8,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23386|2025|1000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23396,2025,100000,0,"9 For services and expenses of the Cultural 10 Museum of African Art, Inc (23396) ............. 100,000",304,10,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23396|2025|100000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23397,2025,100000,0,"11 For services and expenses of the Center for 12 Jewish History, Inc (23397) .................... 100,000",304,12,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23397|2025|100000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57000,2025,150000,0,"13 For services and expenses of the Dia Art 14 Foundation (57000) ............................. 150,000",304,14,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57000|2025|150000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57001,2025,500000,0,"15 For services and expenses of Education 16 Through Music, Inc (57001) ..................... 500,000",304,16,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57001|2025|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57003,2025,75000,0,"17 For services and expenses of the Storm King 18 Arts Center (57003) ............................. 75,000",304,18,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57003|2025|75000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23330,2025,500000,0,"19 For services and expenses of the Center for 20 Educational Innovation (23330) ................. 500,000",304,20,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23330|2025|500000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57004,2025,150000,0,"21 For services and expenses of the Underground 22 Railroad Education Center (57004) .............. 150,000",304,22,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57004|2025|150000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57007,2025,150000,0,"23 For services and expenses of BRIC Arts Media 24 BKLYN, Inc (57007) ............................. 150,000",304,24,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57007|2025|150000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,57023,2025,250000,0,"25 For services and expenses of the New York 26 Medical College Center of Excellence in 27 Disaster Medicine (57023) ...................... 250,000",304,27,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57023|2025|250000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23483,2025,6000000,0,"305 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 calling for the expenditure of such funds, 2 which resolution must be approved by a 3 majority vote of all members elected to 4 the senate upon a roll call vote (23483) ..... 6,000,000",305,4,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23483|2025|6000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,special revenue funds-federal,Grants Account - 20191,23482,2025,8000000,0,"5 For additional grants in aid to certain 6 school districts, public libraries, not- 7 for-profit institutions and public 8 colleges and universities. 9 Notwithstanding any provision of law to the 10 contrary, the amounts appropriated herein 11 may be suballocated or transferred between 12 other agencies, including the city univer- 13 sity of New York, state university of New 14 York, and New York state council on the 15 arts, with the approval of the speaker of 16 the assembly and the director of the budg- 17 et. Notwithstanding section 24 of the 18 state finance law or any provision of law 19 to the contrary, funds from this appropri- 20 ation shall be allocated only pursuant to 21 a plan (i) approved by the speaker of the 22 assembly and the director of the budget 23 which sets forth either an itemized list 24 of grantees with the amount to be received 25 by each, or the methodology for allocating 26 such appropriation, and (ii) which is 27 thereafter included in an assembly resol- 28 ution calling for the expenditure of such 29 funds, which resolution must be approved 30 by a majority vote of all members elected 31 to the assembly upon a roll call vote 32 (23482) ...................................... 8,000,000",305,32,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23482|2025|8000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57024,2025,100000,0,"7 For services and expenses of the Holocaust 8 and Human Rights Education Center (57024) ...... 100,000",306,8,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57024|2025|100000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57025,2025,100000,0,"9 For services and expenses of the Profes- 10 sional Performing Arts School NYC (57025) ...... 100,000",306,10,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57025|2025|100000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57026,2025,50000,0,"11 For services and expenses of the Organiza- 12 cion Latino Americana of Eastern Long 13 Island (57026) .................................. 50,000",306,13,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57026|2025|50000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57028,2025,120000,0,"14 For services and expenses of the Bronx 15 Bethany Community Corporation (57028) .......... 120,000",306,15,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57028|2025|120000
EDUCATION DEPARTMENT,AID TO LOCALITIES,general fund,Grants Account - 20191,57031,2025,50000,0,"16 For services and expenses of the Auschwitz 17 Jewish Center Foundation (57031) ................ 50,000",306,17,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|57031|2025|50000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,23367,2025,1457339000,0,"3 -------------- 4 Program account subtotal ..................... 120,000 5 -------------- 6 Special Revenue Funds - Other 7 Mobile Sports Wagering Fund 8 Mobile Sports Wagering Account - 24955 9 For general support for public schools for 10 the 2025-26 school year pursuant to 11 section 1367 of the racing, pari-mutuel 12 wagering and breeding law and section 92-c 13 of the state finance law (23367) ......... 1,457,339,000",313,13,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23367|2025|1457339000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,56140,2025,134682000,0,"14 -------------- 15 Program account subtotal ............... 1,457,339,000 16 -------------- 17 Special Revenue Funds - Other 18 NYS Commercial Gaming Fund 19 Commercial Gaming Revenue Account - 23701 20 For general support for public schools for 21 the 2025-26 school year pursuant to para- 22 graph b of subdivision 5 of section 23 97-nnnn of the state finance law (56140) ... 134,682,000",313,23,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|56140|2025|134682000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,Mobile Sports Wagering Account - 24955,21735,2025,2351099000,0,"24 -------------- 25 Program account subtotal ................. 134,682,000 26 -------------- 27 Special Revenue Funds - Other 28 State Lottery Fund 29 State Lottery Account - 20901 30 For general support for public schools for 31 the 2025-26 school year, provided that, 32 notwithstanding any other provision of law 33 to the contrary, in computing the addi- 34 tional lottery grant pursuant to subpara- 35 graph (4) of paragraph b of subdivision 4 36 of section 92-c of the state finance law 37 for the 2025-26 school year, the base 38 grant shall not exceed $2,351,099,000 39 (21735) .................................. 2,351,099,000",313,39,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21735|2025|2351099000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,23494,2025,1131000000,0,"314 12553-09-5 EDUCATION DEPARTMENT AID TO LOCALITIES 2025-26 1 Program account subtotal ............... 2,591,119,000 2 -------------- 3 Special Revenue Funds - Other 4 State Lottery Fund 5 VLT Education Account - 20904 6 For general support for public schools for 7 the 2025-26 school year pursuant to 8 subparagraph (2-a) of paragraph b of 9 subdivision 4 of section 92-c of the state 10 finance law (23494) ...................... 1,131,000,000",314,10,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|23494|2025|1131000000
EDUCATION DEPARTMENT,AID TO LOCALITIES,Special Revenue Funds - Other,VLT Education Account - 20904,21709,2025,1396911000,0,"11 -------------- 12 Program account subtotal ............... 1,131,000,000 13 -------------- 14 SCHOOL TAX RELIEF PROGRAM ................................ 1,396,911,000 15 -------------- 16 Special Revenue Funds - Other 17 School Tax Relief Fund 18 School Tax Relief Account - 20551 19 For payments to local governments relating 20 to the school tax relief (STAR) program 21 including state aid pursuant to section 22 1306-a of the real property tax law. Up to 23 $5,000,000 of the funds appropriated here- 24 by may be suballocated or transferred to 25 the department of taxation and finance for 26 the purpose of making direct payments to 27 certain property owners from the account 28 established pursuant to subparagraph (iii) 29 of paragraph (a) of subdivision 14 of 30 section 425 of the real property tax law 31 (21709) .................................. 1,396,911,000",314,31,2025-26,ATL 25-26.pdf,EDUCATION DEPARTMENT|21709|2025|1396911000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,Local Assistance Account - 10000,60591,2025,600000,0,"477 12553-09-5 DEPARTMENT OF FAMILY ASSISTANCE OFFICE OF CHILDREN AND FAMILY SERVICES AID TO LOCALITIES 2025-26 1 assisted in signing up for child care 2 assistance, the number of events partic- 3 ipated in, and the number of staff 4 supported by the grant. The office of 5 children and family services shall provide 6 technical assistance to the pilot program 7 to assist with project administration and 8 timely coordination of the quarterly 9 claiming process. 10 Notwithstanding any other provision of law, 11 the pilot program established herein may 12 be terminated if the administrator for 13 such program mismanages such program by 14 engaging in actions including but not 15 limited to, improper use of funds and 16 failure to submit claims for reimbursement 17 in a timely fashion (60591) .................... 600,000",477,17,2025-26,ATL 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|60591|2025|600000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Day Care Account - 25175,60592,2025,1250000,0,"478 12553-09-5 DEPARTMENT OF FAMILY ASSISTANCE OFFICE OF CHILDREN AND FAMILY SERVICES AID TO LOCALITIES 2025-26 1 ary 1, 2026, provided that if such report 2 is not received by such date reimbursement 3 shall be either reduced or withheld, and 4 failure of the administrator to submit a 5 timely report may jeopardize such 6 program's funding in future years. The 7 AFL-CIO Workforce Development Institute 8 shall submit quarterly reports to the 9 office of children and family services and 10 the legislature. Each quarterly report 11 must provide without benefit of personal 12 identifying information, the number of 13 families contacted, the number of families 14 assisted in signing up for child care 15 assistance, the number of events partic- 16 ipated in, and the number of staff 17 supported by the grant. The office of 18 children and family services shall provide 19 technical assistance to the pilot program 20 to assist with project administration and 21 timely coordination of the quarterly 22 claiming process. Notwithstanding any 23 other provision of law, the pilot program 24 established herein may be terminated if 25 the administrator for such program misman- 26 ages such program by engaging in actions 27 including but not limited to, improper use 28 of funds and failure to submit claims for 29 reimbursement in a timely fashion (60592) .... 1,250,000",478,29,2025-26,ATL 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|60592|2025|1250000
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,per diem account - 22186,13928,2025,26274200,0,"517 12553-09-5 DEPARTMENT OF FAMILY ASSISTANCE OFFICE OF CHILDREN AND FAMILY SERVICES AID TO LOCALITIES 2025-26 1 For services and expenses related to the 2 home visiting program. Such funds are to 3 be available pursuant to a plan prepared 4 by the office of children and family 5 services and approved by the director of 6 the budget to continue or expand existing 7 programs with existing contractors that 8 are satisfactorily performing as deter- 9 mined by the office of children and family 10 services, to award new contracts to 11 continue programs where the existing 12 contractors are not satisfactorily 13 performing as determined by the office of 14 children and family services and/or to 15 award new contracts through a competitive 16 process. Such contracts shall provide for 17 submission of information regarding 18 outcome based measures that demonstrate 19 quality of services provided and program 20 effectiveness to the office in a form and 21 manner and at such times as required by 22 the office (13928) .......................... 26,274,200",517,22,2025-26,ATL 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|13928|2025|26274200
DEPARTMENT OF FAMILY ASSISTANCE,AID TO LOCALITIES,general fund,per diem account - 22186,15273,2025,14172000,0,"23 For costs incurred by not for profit agen- 24 cies that administer human services 25 programs related to increases in the mini- 26 mum wage pursuant to a plan approved by 27 the director of the budget. Notwithstand- 28 ing any other provision of law to the 29 contrary, all or a portion of the money 30 hereby appropriated may be transferred or 31 sub-allocated to any aid to localities 32 appropriation of any state department or 33 agency (15273) .............................. 14,172,000",519,33,2025-26,ATL 25-26.pdf,DEPARTMENT OF FAMILY ASSISTANCE|15273|2025|14172000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80588,2025,30000000,0,"8 -------------- 9 Program account subtotal .................. 62,000,000 10 -------------- 11 TRIBAL STATE COMPACT REVENUE PROGRAM ....................... 251,000,000 12 -------------- 13 Special Revenue Funds - Other 14 Miscellaneous Special Revenue Fund 15 Tribal State Compact Revenue Account - 22169 16 Notwithstanding any other law to the contra- 17 ry, for services and expenses of grants 18 equal to 25 percent of the negotiated 19 percentage of the net drop from electronic 20 gaming devices the state receives from 21 such devices located at the Seneca Niagara 22 casino pursuant to the tribal compact for 23 the purposes specified in section 99-h of 24 the state finance law. Funds appropriated 25 herein may be suballocated to any depart- 26 ment, agency or public authority (80588) .... 30,000,000",856,26,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80588|2025|30000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80304,2025,12000000,0,"27 Notwithstanding any other law to the contra- 28 ry, payments to counties eligible to 29 receive aid equal to 10 percent of the 30 negotiated percentage of the net drop from 31 electronic gaming devices the state 32 receives from such devices located at the 33 Seneca Niagara casino pursuant to the 34 tribal compact for purposes specified in 35 subdivision 3-a of section 99-h of the 36 state finance law. Funds appropriated 37 herein may be suballocated to any depart- 38 ment, agency or public authority (80304) .... 12,000,000",856,38,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80304|2025|12000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80305,2025,8000000,0,"11 Notwithstanding any other law to the contra- 12 ry, payments to counties eligible to 13 receive aid equal to 10 percent of the 14 negotiated percentage of the net drop from 15 electronic gaming devices the state 16 receives from such devices located at the 17 Seneca Allegany casino pursuant to the 18 tribal compact for purposes specified in 19 subdivision 3-a of section 99-h of the 20 state finance law. Funds appropriated 21 herein may be suballocated to any depart- 22 ment, agency or public authority (80305) ..... 8,000,000",857,22,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80305|2025|8000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80586,2025,22000000,0,"23 Notwithstanding any other law to the contra- 24 ry, for services and expenses of grants 25 equal to 25 percent of the negotiated 26 percentage of the net drop from electronic 27 gaming devices the state receives from 28 such devices located at the Seneca Buffalo 29 Creek casino pursuant to the tribal 30 compact for the purposes specified in 31 section 99-h of the state finance law. 32 Funds appropriated herein may be suballo- 33 cated to any department, agency or public 34 authority (80586) ........................... 22,000,000",857,34,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80586|2025|22000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80306,2025,9000000,0,"35 Notwithstanding any other law to the contra- 36 ry, payments to counties eligible to 37 receive aid equal to 10 percent of the 38 negotiated percentage of the net drop from 39 electronic gaming devices the state 40 receives from such devices located at the 41 Seneca Buffalo Creek casino pursuant to 42 the tribal compact for purposes specified 43 in subdivision 3-a of section 99-h of the 44 state finance law. Funds appropriated 45 herein may be suballocated to any depart- 46 ment, agency or public authority (80306) ..... 9,000,000",857,46,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80306|2025|9000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80585,2025,70000000,0,"858 12553-09-5 NEW YORK STATE GAMING COMMISSION AID TO LOCALITIES 2025-26 1 Mohawk casino pursuant to the tribal 2 compacts for the purposes specified in 3 subdivision 3 of section 99-h of the state 4 finance law provided that the counties of 5 Franklin and St. Lawrence, and the 6 affected towns therein, shall each receive 7 50 percent of the monies appropriated 8 herein. Funds appropriated herein may be 9 suballocated to any department, agency or 10 public authority (80585) .................... 70,000,000",858,10,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80585|2025|70000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80307,2025,12000000,0,"11 Notwithstanding any other law to the contra- 12 ry, for payments to counties eligible to 13 receive aid equal to 10 percent of the 14 negotiated percentage of the net drop from 15 electronic gaming devices the state 16 receives from such devices located at the 17 Akwesasne Mohawk casino pursuant to the 18 tribal compact for purposes specified in 19 subdivision 3-a of section 99-h of the 20 state finance law. Funds appropriated 21 herein may be suballocated to any depart- 22 ment, agency or public authority (80307) .... 12,000,000",858,22,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80307|2025|12000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80308,2025,51000000,0,"23 Notwithstanding any other law to the contra- 24 ry, for services and expenses of grants 25 equal to 25 percent of the negotiated 26 percentage of the net drop from electronic 27 gaming devices plus an additional sum of 28 $6,000,000 the state receives from such 29 devices located at Oneida Nation casinos 30 pursuant to the tribal compact for 31 purposes specified in section 99-h of the 32 state finance law. Funds appropriated 33 herein may be suballocated to any depart- 34 ment, agency or public authority (80308) .... 51,000,000",858,34,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80308|2025|51000000
NEW YORK STATE GAMING COMMISSION,AID TO LOCALITIES,Special Revenue Funds - Other,Tribal State Compact Revenue Account - 22169,80309,2025,17000000,0,"35 Notwithstanding any other law to the contra- 36 ry, for payments to counties eligible to 37 receive aid equal to 10 percent of the 38 negotiated percentage of the net drop from 39 electronic gaming devices the state 40 receives from such devices located at 41 Oneida Nation casinos pursuant to the 42 tribal compact for purposes specified in 43 subdivision 3-a of section 99-h of the 44 state finance law. Funds appropriated 45 herein may be suballocated to any depart- 46 ment, agency or public authority (80309) .... 17,000,000",858,46,2025-26,ATL 25-26.pdf,NEW YORK STATE GAMING COMMISSION|80309|2025|17000000
DEPARTMENT OF HEALTH,AID TO LOCALITIES,general fund,SAMHSA Account - 25170,29941,2025,26950,0,"40 For services and expenses of a minority male 41 wellness and screening program (29941) .......... 26,950",864,41,2025-26,ATL 25-26.pdf,DEPARTMENT OF HEALTH|29941|2025|26950
DEPARTMENT OF HEALTH,AID TO LOCALITIES,general fund,SAMHSA Account - 25170,29968,2025,261600,0,"33 For services and expenses of the public 34 health management leaders of tomorrow 35 program, provided a portion of this appro- 36 priation shall be suballocated to univer- 37 sity at Albany school of public health 38 (29968) ........................................ 261,600",865,38,2025-26,ATL 25-26.pdf,DEPARTMENT OF HEALTH|29968|2025|261600
DEPARTMENT OF HEALTH,AID TO LOCALITIES,general fund,SAMHSA Account - 25170,26830,2025,32000,0,"39 For services and expenses related to state- 40 wide health broadcasts involving local, 41 state and federal agencies (26830) .............. 32,000",865,41,2025-26,ATL 25-26.pdf,DEPARTMENT OF HEALTH|26830|2025|32000
DEPARTMENT OF HEALTH,AID TO LOCALITIES,General Fund,Local Public Health Services Account - 22097,29893,2025,1495000,0,"44 For services and expenses of the healthy 45 neighborhood program (29893).................. 1,495,000",879,45,2025-26,ATL 25-26.pdf,DEPARTMENT OF HEALTH|29893|2025|1495000
DEPARTMENT OF HEALTH,AID TO LOCALITIES,Special Revenue Funds - Other,s Research Account - 20143,26806,2025,252000,0,"44 For services and expenses to support the 45 center for liver transplant (26806) ............ 252,000",945,45,2025-26,ATL 25-26.pdf,DEPARTMENT OF HEALTH|26806|2025|252000
DEPARTMENT OF HEALTH,AID TO LOCALITIES,Special Revenue Funds - Federal,Federal Loan Repayment Account - 25144,29531,2025,26000,0,"947 12553-09-5 DEPARTMENT OF HEALTH AID TO LOCALITIES 2025-26 1 such maximum monthly payments, such subsi- 2 dy shall be reduced proportionately ............ 380,000 3 For services and expenses of the coalition 4 for the instituionalized aged and disabled 5 ................................................. 75,000 6 For services and expenses, including grants, 7 of the long term care community coalition 8 for an advocacy program on behalf of 9 seniors with long term care needs (29531) ....... 26,000",947,9,2025-26,ATL 25-26.pdf,DEPARTMENT OF HEALTH|29531|2025|26000
DEPARTMENT OF HEALTH,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,59063,2025,50000,0,"34 For services and expenses of International 35 Lymphatic Disease and Lymphedema Patient 36 Registry and Biorepository ...................... 90,000 37 -------------- 38 Program account subtotal ................... 5,577,000 39 -------------- 40 Special Revenue Funds - Other 41 Dedicated Miscellaneous Special Revenue Account 42 ALS Research and Education Account - 23809 43 For services and expenses related to ALS 44 research and education pursuant to section 45 95-I of the state finance law (59063) ........... 50,000",949,45,2025-26,ATL 25-26.pdf,DEPARTMENT OF HEALTH|59063|2025|50000
HIGHER EDUCATION SERVICES CORPORATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,30014,2025,966699000,0,"1073 12553-09-5 HIGHER EDUCATION SERVICES CORPORATION AID TO LOCALITIES 2025-26 1 penal institution, (b) not having earned 2 at least 12 credits in each of two consec- 3 utive semesters at one of the institutions 4 named in paragraph a of subdivision 2 of 5 section 667-c of the education law, or (c) 6 part-time enrollment at a community 7 college or a public agricultural and tech- 8 nical college in a non-degree workforce 9 credential program directly leading to the 10 employment or advancement of a student in 11 a ""significant industry"" as identified by 12 the department of labor in its three most 13 recent statewide significant industries 14 reports published preceding the student's 15 enrollment in such non-degree workforce 16 credential program (30014) ................. 966,699,000",1073,16,2025-26,ATL 25-26.pdf,HIGHER EDUCATION SERVICES CORPORATION|30014|2025|966699000
HIGHER EDUCATION SERVICES CORPORATION,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,30001,2025,55050000,0,"1078 12553-09-5 HIGHER EDUCATION SERVICES CORPORATION AID TO LOCALITIES 2025-26 1 physician loan forgiveness program pursu- 2 ant to section 677 of the education law. 3 Notwithstanding any other provision of law, 4 no portion of this appropriation is avail- 5 able for payment of regents college schol- 6 arships, regents professional education in 7 nursing scholarships, empire state chal- 8 lenger scholarships for teachers, empire 9 state challenger fellowships for teachers, 10 or empire state scholarships of excel- 11 lence. Notwithstanding any other provision 12 of law, no portion of this appropriation 13 is available for the payment of interest 14 on federal loans on behalf of students 15 ineligible to have such payment paid by 16 the federal government. A portion of the 17 funds appropriated herein may be trans- 18 ferred to the miscellaneous special reven- 19 ue fund - state university revenue offset 20 account (30001) ............................. 55,050,000",1078,20,2025-26,ATL 25-26.pdf,HIGHER EDUCATION SERVICES CORPORATION|30001|2025|55050000
HIGHER EDUCATION SERVICES CORPORATION,AID TO LOCALITIES,Special Revenue Funds - Other,Grants Account - 20199,30033,2025,1000000,0,"1079 12553-09-5 HIGHER EDUCATION SERVICES CORPORATION AID TO LOCALITIES 2025-26 1 accrued for payment of awards approved, 2 but not fully disbursed, prior to the 3 2025-26 academic year. A portion of the 4 funds appropriated herein may be trans- 5 ferred to the miscellaneous special reven- 6 ue fund - state university revenue offset 7 account (30033) .............................. 1,000,000",1079,7,2025-26,ATL 25-26.pdf,HIGHER EDUCATION SERVICES CORPORATION|30033|2025|1000000
HIGHER EDUCATION SERVICES CORPORATION,AID TO LOCALITIES,Special Revenue Funds - Other,Grants Account - 20199,30009,2025,50000,0,"16 For additional services and expenses of the 17 New York young farmers loan forgiveness 18 incentive program (30009) ....................... 50,000",1079,18,2025-26,ATL 25-26.pdf,HIGHER EDUCATION SERVICES CORPORATION|30009|2025|50000
HIGHER EDUCATION SERVICES CORPORATION,AID TO LOCALITIES,Special Revenue Funds - Other,Grants Account - 20199,30035,2025,100000,0,"26 For additional payment of scholarship awards 27 of the New York state child welfare worker 28 incentive scholarship program. A portion 29 of the funds appropriated herein may be 30 transferred to the miscellaneous special 31 revenue fund - state university revenue 32 offset account (30035) ......................... 100,000",1079,32,2025-26,ATL 25-26.pdf,HIGHER EDUCATION SERVICES CORPORATION|30035|2025|100000
STATE OF NEW YORK MORTGAGE AGENCY,AID TO LOCALITIES,General Fund,Local Assistance Account - 10000,45605,2025,110797394,0,"1145 12553-09-5 STATE OF NEW YORK MORTGAGE AGENCY AID TO LOCALITIES 2025-26 1 For payment according to the following schedule: 2 APPROPRIATIONS REAPPROPRIATIONS 3 General Fund ....................... 110,797,394 0 4 ---------------- ---------------- 5 All Funds ........................ 110,797,394 0 6 ================ ================ 7 SCHEDULE 8 MORTGAGE INSURANCE FUND REIMBURSEMENT PROGRAM .............. 110,797,394 9 -------------- 10 General Fund 11 Local Assistance Account - 10000 12 For payment subject to the provisions of 13 chapters 13 and 59 of the laws of 1987. No 14 expenditures shall be made from this 15 appropriation until a certificate of allo- 16 cation has been approved by the director 17 of the budget and copies thereof filed 18 with the state comptroller and with the 19 chairmen of the senate finance and assem- 20 bly ways and means committees. Notwith- 21 standing section 40 of the state finance 22 law, this appropriation shall remain in 23 effect until a subsequent appropriation is 24 made available (45605) ..................... 110,797,394",1145,24,2025-26,ATL 25-26.pdf,STATE OF NEW YORK MORTGAGE AGENCY|45605|2025|110797394
